ISO3,Year,gdp_real_gwt_next,gdp_real_gwt_prev,gdp_real_gwt,gdp_real_us_fixed,gdp_per_capita,gdp_pp_govt,gdp_pp_private,inflation_pp,unemployment,renew_energy,agric_employment,vulnerable_employment,imports,exports,foreign_inv,real_interest_rate,cab,population,pop_density,pop_growth,life_expectancy,death_rate,child_mortality,renewable_energy_output,agric_land,agff_gdp,arable_land,rural_pop,electricity_access,fuel_exports,metal_exports,co2_emissions,industry_gdp,service_value_added
KEN,2004,5.90666607980057,2.93247554570904,5.10429977629738,41352537462.9266,1160.43854709792,17.860065964127,75.5246878945704,7.12684155505391,,82.31,58.9300003051758,65.0499992370605,32.8667447731316,26.6102585752973,46063931.4543862,5.04525759665487,-0.818703017571567,35635267.0,62.6124802333345,2.72077922071736,53.475,11.196,81.0,74.9860309182343,47.4259408932776,24.9290410875057,9.23850019327406,78.69,22.7027149200439,0.901139664414074,5.50820095089847,0.208781936647773,16.2050773387406,
KAZ,2004,9.69999999922682,9.30000000033759,9.60000000136854,98798721941.0635,6580.88504863947,11.6145025847194,53.5330171236457,16.1316269947904,8.39999961853027,1.89,33.5,35.8000010251999,43.9087892759115,52.5004104250221,5615262947.0,,0.777323158524581,15012984.0,5.56098233137015,0.694909484311257,66.06,10.14,33.1,12.0352528194787,78.7756046968182,7.12295798751998,10.5488758010149,43.61,99.9599990844727,64.2555866804038,15.2290794239696,10.5262217544025,35.3518419501918,14582.4604855321
JOR,2004,8.14659489141781,4.1616669990858,8.56721479760265,23144258034.5823,4147.53736166274,21.297355654765,81.561789931071,3.09188705030776,,1.83,4.1100001335144,9.46000039577484,82.4343993612993,52.1909430606526,936812411.847673,5.00987979183905,0.343476770572119,5580241.0,63.2393585675431,2.65498294885131,72.427,3.967,23.9,0.691424110627858,11.7520398912058,2.49768999519175,2.36854034451496,21.679,99.1734390258789,0.681552349591884,14.1003646191113,3.329605284737,25.4343771876263,16229.1508738949
JPN,2004,1.80390087227372,1.53512549928013,2.1861156944216,4154163710034.48,32515.1158024317,17.7233548337375,54.7302620754895,-1.12476639985243,4.73000001907349,4.26,4.55999994277954,12.5299997329712,10.8780887981112,12.7862646247862,7527948175.22325,2.92424060900672,3.71938350458585,127761000.0,350.510288065844,0.0336622582725446,82.030243902439,8.05,3.9,9.79582716934759,12.9327846364883,1.23095748420526,12.0137174211248,15.36,100.0,0.40443333428467,1.55315826979317,9.46963451746574,29.9669305435635,68352.7035953329
JAM,2004,0.893797935945003,3.66631759279021,1.32372509977827,13954619800.8587,5120.92944772775,12.8856633063577,74.8771803597784,12.8585995341944,12.210000038147,6.4,18.4899997711182,36.1100013256073,51.7740793144263,37.5440247582553,559365888.026738,4.67744636881316,-4.92950870317959,2725017.0,251.617451523546,0.57334333162701,74.146,6.931,20.3,3.28391298323403,43.5826408125577,4.98216525525125,12.280701754386,47.375,87.3378067016602,2.41870813664498,67.5771349962895,3.87887477209287,22.2583396101571,12095.3606903014
ITA,2004,0.817848973650598,0.138626890776507,1.42359415817907,1912296060780.0,33150.4762169416,19.1593582401662,58.9888722794372,2.67018368106109,7.86999988555908,5.94,4.1399998664856,20.6600000858306,23.4205019696086,24.0098284192385,20100742901.8037,2.76222646529531,-0.497026061316597,57685327.0,195.068703967969,0.647182705470772,80.7804878048781,9.5,4.6,18.2133837316627,50.3283533636776,2.34703257342223,26.981786702196,32.38,100.0,2.34086220980734,1.43448920830144,8.18925745010484,23.4189596087361,81443.7685309187
ISR,2004,4.15881136980238,1.14935558152622,4.91501632764843,191682010291.154,28151.2718888462,24.6232066301078,55.4315344083408,0.100532744279192,13.0299997329712,6.73,1.85000002384186,7.14999997615814,39.0159628219757,39.0918312627552,2946900000.0,,1.73539618340139,6809000.0,314.648798521257,1.76762364154994,80.1463414634146,5.6,5.8,0.0824890543370207,23.7292051756007,1.41613118605963,14.3715341959335,8.544,100.0,0.0260227295207333,1.27358345466053,9.27595826808813,21.0924714146559,65305.9453952591
IRL,2004,5.73621145046789,3.00958432113528,6.78587281687312,194279648138.225,47731.4846410931,16.1660379632399,43.7650662004879,0.517470763957689,4.48999977111816,2.31,6.38000011444092,12.1499998569488,66.1119457281796,80.4755800800168,-10607612697.3484,,,4070262.0,59.0834954274931,1.82831381790901,78.5390243902439,7.0,5.6,5.52845528455285,62.4909275656844,1.57408727204836,7.57221657715198,39.798,100.0,0.474636791778296,0.773327637734362,10.9796368456647,30.7660924583293,88899.6187015653
IDN,2004,5.69257130383384,4.78036912167654,5.03087394501685,470829487520.977,2108.64179486102,8.32186800551366,66.7684818650471,8.55072703186366,7.30000019073486,41.46,43.3300018310547,60.9400024414063,27.5446002184312,32.2166946182599,1896082770.0,5.13441023123413,0.60856132991737,223285666.0,118.925915530016,1.34187117776093,66.969,7.303,49.6,13.6065178133036,28.4236803995059,14.3357802955642,13.1375501393062,54.851,89.0100021362305,25.9296959534362,6.4100507196535,1.52826644158329,44.6276159754602,4721.31339738902
IND,2004,7.92343062149763,7.86038147553259,7.92293661286503,1013981915397.82,897.628232696276,10.4047023481415,58.3515479395448,5.72541322746282,,44.92,56.7799987792969,83.2000007629394,19.6446890963991,17.8591249630479,5429250989.85717,4.91012830381202,0.110018663965381,1129623466.0,379.936521379394,1.61530829494259,64.095,8.189,77.8,14.4825005007376,60.6671622062499,17.8146906487994,53.7069612100135,71.097,64.4000015258789,8.06795716494028,5.80485000658225,0.96109020095844,29.219106305293,4180.34705551402
ISL,2004,6.12443896533613,2.14268837866911,7.80239950753543,13659137611.5282,46766.0168708212,24.2964664236701,56.4706419608878,2.6750133342794,4.03000020980835,61.81,6.32000017166138,9.22000044584274,38.0219231089409,32.4099789513317,755317000.399857,9.09827330820367,-10.1388673675219,292074.0,2.91345635910224,0.8779361576874,80.9975609756098,6.2,3.4,99.9536124318683,18.7930174563591,5.31664247319305,1.28678304239401,7.086,100.0,0.518432513761317,18.695152655043,7.94319225005581,21.8081497181357,71148.6771080153
HUN,2004,4.29527847659628,4.0845233380052,5.00044832380118,109124448461.958,10796.761861554,22.0175901867557,54.9237125665294,5.09478220664055,5.82999992370605,4.63,5.26000022888184,8.58000031113624,63.8716417736553,59.5506929733739,4538099567.15789,7.35502148331217,-9.07027421194943,10107146.0,112.777795135015,-0.221439378654807,72.6487804878049,13.1,7.9,2.77678889284443,65.431823253738,4.35156332771767,51.3055121624637,34.104,100.0,1.8029750084607,1.97921288683327,5.57526313304677,26.8453979152094,22579.0674551178
HKG,2004,7.38814272932704,3.05633587980323,8.70004421807093,205568532825.536,30304.1988391739,10.3537798350582,58.5780466821418,-3.59083216254562,6.73999977111816,0.09,0.259999990463257,7.70999979972839,159.065157420675,167.775897168379,22194238604.966,8.93241347171277,9.94811890844345,6783500.0,6460.47619047619,0.77991856230718,81.8292682926829,5.4,,0.0,6.66666666666667,0.0731235605934626,4.76190476190476,0.0,100.0,0.992647981806573,2.20832543286422,,9.17294443444659,65880.7956049852
HND,2004,6.05059922215973,4.54703805165397,6.23230296069102,13933103118.0994,1913.11177184576,15.0107580143337,73.9394764948996,6.45198385160759,5.98999977111816,46.7,34.9300003051758,41.0999994277954,77.0387752890733,58.4229834527808,592120092.945897,12.6107713947498,-7.70511867098982,7282953.0,65.0902940387881,2.45514607190972,71.77,4.879,30.6,29.9670239076669,28.0632764322102,12.1707041468662,9.38421664134418,52.073,67.113525390625,0.10107453163439,6.35794151098228,1.03804046830723,26.5378388000557,6052.73448976733
HTI,2004,3.07217337664731,3.48077973188326,-1.3178567596495,11453920991.5982,1266.03483770769,7.39729910740716,99.1079928467038,24.3235563374969,,81.11,36.2799987792969,74.9099998474122,25.8745765140315,8.58860597632692,5900000.0,0.704969909422318,-1.03330154384257,9047082.0,328.268577648766,1.63788632846484,58.292,10.652,91.8,47.5319926873857,60.5950653120465,15.8462802682161,32.656023222061,58.321,34.1108131408691,,,0.18458989949297,25.6060167161139,3307.40501418784
GUY,2004,-1.95095759501714,-0.632225388266377,1.56335211034042,3001733663.71362,4025.19073576022,27.1793843032206,58.8748754236556,6.77523783891412,,35.05,21.4200000762939,31.1300001144409,105.16261371892,95.5626731827216,30000000.0,7.27362353382847,-2.52795588989275,745737.0,3.78835153670307,0.079818688383112,66.412,7.317,42.2,0.0,5.78381508763017,31.4937319776355,2.28600457200914,71.936,76.8150100708008,0.0178910056472955,5.16307269776892,2.23939533251624,17.1139253470055,8617.61611268464
GNB,2004,4.26609893145407,0.568510176088452,2.76140199048032,725421622.574493,552.284766541778,14.1810697241755,88.6461536048928,-1.38677412017138,,88.55,67.0500030517578,82.8499984741211,26.3852204564166,18.4598915805643,1915633.35188715,,2.60576353375609,1313492.0,46.7102418207681,2.32566919847819,51.883,13.734,150.7,0.0,24.7830725462304,41.9916814279146,9.95732574679943,62.228,3.92633271217346,0.809891939704249,0.0878671775223499,0.152265870656412,15.5878778374564,1800.26121668255
GIN,2004,2.99727256153359,1.24860126019659,2.34011731256672,5847115459.25931,655.08547920952,6.94861037844078,73.5144028708543,16.5215833232018,,83.19,69.6900024414063,91.5499992370605,25.8162429036857,24.6259751804795,97900000.0,,-4.46573702889865,8925729.0,36.3247965163601,1.95304243986182,52.499,14.104,139.5,61.4617940199336,57.47598893049,23.3141959078042,11.1631124857561,68.023,20.2546520233154,0.267168896482423,77.2956770112997,0.198303128061194,30.5082263985754,3469.46791931479
GTM,2004,3.27602692588886,2.56037766801896,3.13791683609193,41626750328.7627,3282.32107223521,8.9066313301877,86.925423004826,6.02385881441585,2.97000002861023,66.17,36.1599998474121,47.2399997711182,42.7954626492149,27.4194097089723,321400000.0,7.34454924202275,-4.93865150046111,12682108.0,118.347405748414,2.12598597102736,69.437,5.694,44.4,44.7796125341308,44.0742814483016,13.0735432996184,15.5748413587159,53.384,77.2282409667969,8.27519812587276,0.499021938915106,0.847650879491012,27.8833550863791,12659.9880887479
GRC,2004,0.599141880041998,5.79453077579726,5.06099290204227,242308566125.364,22118.2517071541,19.1550226686695,64.0200198616712,3.06266173309785,10.3100004196167,7.85,12.3699998855591,28.289999961853,29.1903267541014,20.7081146865937,2147927926.7584,,-5.59942022897061,10955141.0,84.9894569433669,0.247413542822812,79.0390243902439,9.6,4.9,10.0624011698094,62.6842513576416,4.27540756814993,20.3956555469356,25.927,100.0,6.88338928268689,9.11717843994865,9.11352910363185,20.3440194952788,51504.5784146139
GHA,2004,5.90000381855104,5.200000133101,5.59999999077445,24221914334.1385,1138.65837035507,12.1728118810468,80.5133642875374,14.3501511250415,,62.38,55.0499992370605,80.480001449585,60.3670092258015,39.3033251214107,139270000.0,,-6.64524038429113,21272328.0,93.4883009580733,2.48459832123779,58.225,9.698,85.6,87.4482530220235,56.0009756526325,37.9524260930096,14.3631888898655,53.37,50.8858299255371,2.25891488923827,1.49737393398241,0.314022979917319,24.716756265122,
DEU,2004,0.731707163554191,-0.700116686114356,1.17508813160987,2890881304361.69,35034.0806086181,18.8173806198398,56.1430175202871,1.11559586662639,10.7299995422363,6.34,2.35999989509583,6.89999997615814,30.5128352456553,35.713363859767,-20408419557.1429,,4.53055764563467,82516260.0,236.592195429653,-0.021709727650009,78.6804878048781,9.9,4.9,9.26747449292675,48.7799982796686,0.951063416014002,34.1141726639333,24.221,100.0,1.86646970395014,2.32225166446631,9.95040259124952,26.4048494598943,74806.6982397995
GEO,2004,9.58957406160836,11.0587231936646,5.79449634569851,8295568369.1006,2112.26131913728,11.4349113931781,77.1688568142259,8.4318358210776,12.6199998855591,54.53,54.0,65.1499977111816,47.9118105106725,31.1289353948882,492732940.01,12.5934316942257,-6.94983213970616,3927340.0,68.7102417859267,-0.619262410024726,70.451,12.204,26.2,87.3627960716349,35.8612750035976,16.3950612257362,6.50453302633472,46.782,99.9300003051758,3.52462707764719,24.1908885799925,0.858087123997179,24.1757682481195,7084.06692755262
GMB,2004,-2.35172936176019,6.86999962173842,7.05000000064635,1124482736.1904,751.396393369168,7.76155710046007,90.9057662359416,94.1901141376152,,61.25,33.4799995422363,74.8299980163574,29.3395166933091,20.5947828682591,55526319.4407831,-29.7080592355656,-3.15228248895189,1496524.0,147.877865612648,3.16332546458541,57.553,10.207,95.6,0.0,50.8893280632411,31.502618345017,30.6324110671937,48.712,34.7993011474609,,0.985833564792292,0.213828841266457,11.4516644496493,2578.67082011467
GAB,2004,2.67620333310926,2.2473300115045,0.689543058464849,10163064416.8734,7507.13140969884,15.0071555267903,35.147327708484,7.7652785346058,,85.78,38.0999984741211,36.9499987363816,26.728381864986,55.0391552768837,313970792.039638,,11.8977397435491,1353788.0,5.2539604921023,2.53157624439713,57.885,11.487,75.8,58.5064935064935,8.10042302169442,5.46729104251047,1.26130321729344,18.222,79.2323532104492,76.1833932062393,5.50841106598959,4.49848879779396,51.5005373966573,17949.4480776129
FRA,2004,1.66321998030079,0.823160756684118,2.82975292869891,2188393293109.35,34899.8763766384,23.0446960978721,54.0529771088233,1.62267544006134,8.90999984741211,8.95,3.86999988555908,6.67000019550324,25.4561715567725,26.4688363216607,35608535812.8719,,0.432452993011335,62704901.0,114.51548577617,0.736332748710216,80.1634146341463,8.3,4.8,11.2429885178738,53.7987132168301,1.82269094417374,33.5447534274345,23.117,100.0,2.8665533683138,2.11089744571794,6.02488804734612,19.9575239477964,78786.2851150131
FIN,2004,2.77985055556123,2.00378420285061,3.99209129032087,217085073153.906,41522.1750841224,21.1844442484788,49.379558825382,0.602661249044417,10.3599996566772,31.1,5.01000022888184,8.26999989151955,32.3448267173938,38.6153768628983,6777097341.61981,,6.358509645297,5228172.0,17.1646212941988,0.290350361518584,78.7146341463415,9.1,3.9,29.8573009493855,7.39682852358909,2.37972259665655,7.29078433303785,17.228,100.0,4.27022224955802,3.48207640640233,12.9452512857603,29.3730079744013,80554.5831746986
FJI,2004,0.700000402432437,0.999999344757299,5.29999970460935,3728872158.16404,4559.28144308105,15.7443907012422,49.4129679742601,2.19400859215372,4.69999980926514,35.72,28.75,37.0700006484986,70.9211395452899,54.2008480535254,250597673.082846,4.86842645405651,-9.27687175758032,817864.0,44.7654077723043,0.218612498031826,66.247,7.217,22.8,45.0195712223374,19.0804597701149,12.349896656794,5.06841817186645,50.521,80.7918395996094,,0.664583915054472,1.79736487803624,19.7616287741578,11703.8132616838
ETH,2004,11.8187659466494,-2.16135972205798,13.5726031368695,21198771447.52,285.545688793089,,,3.91136245621962,,94.13,77.9199981689453,90.3199996948242,,,545100000.0,2.97237710176469,-6.59189372254429,74239508.0,65.7803347547801,2.82639638125662,55.174,11.741,115.3,99.2910594722332,29.3293277309701,38.6797549469264,10.9551919297216,84.496,15.2261619567871,0.0041466902140579,0.962038149260378,0.071794655801141,12.6855403366012,1398.75115521807
SWZ,2004,5.99877654987925,3.88021358597126,3.62391422596625,2821571016.1845,2749.30016280485,17.7963139367588,67.5051756416424,3.87128784547615,,65.64,18.9099998474121,26.2399996519089,78.6336674910421,71.540742092598,69582011.8372508,7.14382094908601,2.57392751478771,1026287.0,59.6678488372093,0.340738113352496,42.731,18.308,119.7,29.1960507757405,71.1627906976744,9.65947272355094,10.3488372093023,77.834,31.4006366729736,0.657054524354526,0.21034852188841,0.613863368854548,39.8248475820452,11353.7907681049
EST,2004,9.52642697162088,7.60026518508707,6.80400777050136,18098132398.0648,13282.545519845,17.3746062243779,55.423295561761,4.69046936929665,10.25,19.97,5.05999994277954,6.37999999523163,68.8988723961921,61.0793356433405,1086893435.16594,,-11.9856294775794,1362550.0,32.1431941495636,-0.597820510395586,71.909756097561,13.0,7.8,0.582298136645963,18.1740976645435,3.61949868570147,12.2505307855626,31.138,100.0,4.57624631517245,2.42263556517411,12.4912850594574,25.4317200409636,29650.4653537635
SLV,2004,2.71039807260583,1.56539303147618,0.889404485692197,18502380683.8124,3071.5458036898,13.7705773417978,86.0585248573443,2.71767338213316,6.80000019073486,33.33,19.1299991607666,35.6699995994568,43.8760536948454,25.9062104819237,363270000.0,,-4.67674940955736,6023801.0,290.723986486486,0.494697409468476,69.908,6.705,26.6,54.6423811639271,65.0965250965251,5.72792591262587,29.5125482625483,38.893,87.357048034668,1.85819761530743,1.34659452951972,1.10893434699098,25.6039214354494,8755.58679446996
EGY,2004,4.47174446860463,3.19345473897896,4.0920716120453,204608590455.849,2758.56642776924,12.7549969091284,71.6670100968473,11.6699083397172,10.3199996948242,7.57,31.8299999237061,26.2200002670288,29.5899443643107,28.2299608489594,1253300000.0,1.52690342961114,4.97788419534309,74172073.0,74.5110984981667,1.83132697663813,69.271,6.398,37.5,12.9981539798024,3.49389723240745,14.2699361219864,2.97855241348134,57.019,97.9070281982422,43.1044662663056,3.6007091699792,1.94817259590412,34.6679167525242,10885.7503939423
ECU,2004,5.29130826699402,2.72287733695474,8.21102091734038,64246103132.8511,4725.23244279188,10.8843542248601,70.4731824007661,4.26184570076396,5.0,16.73,30.4400005340576,42.310001373291,26.1108917684824,24.5543485987149,836939593.895645,,-1.31019664752971,13596390.0,54.7446851344822,1.68150092755915,73.887,5.042,24.4,57.5734037595153,30.3068126912546,9.69192133694068,5.14172974714125,38.486,94.8655700683594,55.6625239238104,0.260353137241963,1.92551113237968,29.7117039863263,10131.3208981615
DOM,2004,9.4282369467968,-1.34570618506442,2.57013427930197,38632918021.9757,4304.77008068419,7.58809384193007,70.8410271620728,45.166310045594,6.30000019073486,20.67,14.2399997711182,39.1099990606308,40.2039462963058,41.1474766418853,934480000.0,-8.63525201427491,4.66562832003111,8974444.0,185.767832746843,1.39277050072613,70.499,6.048,36.9,16.5155013192612,50.031049472159,7.02047299255392,16.9737114469054,33.997,90.3165664672852,3.72611529328814,0.56342466433077,1.92546754836795,31.8129445090859,11455.2314556606
DMA,2004,0.655862268923528,6.35313712169359,3.0506902946631,454737038.78088,6460.52593207382,,,3.79200651376708,,11.56,,,,,26173948.1481481,4.96130154067545,-16.0284220729444,70387.0,93.8493333333333,0.40572627174751,,,19.0,29.4838145231846,29.3333333333333,11.1978536270475,6.66666666666667,33.701,86.2253112792969,0.0,5.61633075863733,2.27314697918253,13.2726135721778,
DNK,2004,2.33664130821947,0.390058556485101,2.66821926741747,274506537368.942,50792.00095345,24.9339005994338,47.7256680045929,2.09573309263418,5.19999980926514,14.44,3.26999998092651,5.32000005245208,38.2793303141397,43.9284349569116,-8804165491.1002,,2.36335565616261,5404523.0,135.113075,0.258432282052875,77.4926829268293,10.3,5.2,23.5557424077555,66.15,1.6225264974926,56.725,14.434,100.0,7.84721688725071,1.4259873302526,9.94167284369708,22.1296309034227,85110.4435993613
CZE,2004,6.60161752988951,3.58368845880418,4.81426100126959,143476070938.564,14070.2804589818,20.6502843102136,48.6978952697886,4.04904531903559,8.21000003814697,7.13,4.44999980926514,12.910000026226,56.431120090335,57.0578398918942,6423465150.75736,1.90146355970694,-3.72009537008686,10197101.0,131.984222107171,0.0304348483027166,75.7219512195122,10.5,4.6,3.27127342164936,47.0022003624126,2.41539461296366,35.3415739062904,26.329,100.0,2.76580424713664,1.9561834974089,12.1054015686817,33.5797495913721,29945.2254958929
HRV,2004,4.3124011859383,5.52594672789262,4.14933680847986,47103397210.0716,10942.572413249,19.3196523120364,62.5455566240897,3.63555355038284,13.6599998474121,26.56,16.9699993133545,19.240000963211,45.1093032801191,36.5779613388384,1314179917.33292,7.82519078166347,-6.13184515589038,4304600.0,76.9173039811307,0.0279042785156658,75.520243902439,11.2,7.0,54.9255234942793,21.0135086841541,4.42144190336302,15.1347294689443,45.853,100.0,11.3262188190272,3.40409153854028,4.90173311840118,24.2651110486006,27802.7307434798
CIV,2004,0.99606556186427,-4.72586658580518,3.18503822886049,28449303816.7208,1583.11203909213,,,-2.50335752535719,,75.4,50.2999992370605,80.5,27.9770074355058,30.1412888676199,282979830.9625,,,17970493.0,56.5109842767296,2.0854221866401,49.788,14.743,129.5,33.6660617059891,62.8930817610063,16.6400189842638,8.80503144654088,55.183,52.5189170837402,18.5197551226334,0.233205505010063,0.3043878534769,15.5260750474195,
CRI,2004,3.97666636792908,4.31717986611369,4.42459959724218,35471879204.0007,8395.40107016185,13.9764073002574,67.9347923579973,13.3503494307268,6.3899998664856,39.16,14.8800001144409,23.1199998855591,43.0488237336246,42.2076534629626,1083718486.49799,8.88855321172717,-3.6271827494939,4225156.0,82.7488444966706,1.45673043866866,77.996,4.138,11.5,99.1965916007304,35.6835095965531,8.85240876800238,4.11280846063455,35.612,98.9547805786133,0.074454462175117,1.03354286931436,1.40586526443532,24.6690619237543,19899.4426242671
COD,2004,6.13515115548972,5.57782231144424,6.73837393324294,18772151839.5591,353.731899572971,6.25487040312442,85.3655966471788,6.36545826266112,,97.88,72.3199996948242,88.4699993133545,26.6069011123967,22.7295135131027,409032814.4,,,53068869.0,23.4087774861604,3.14547127641465,52.917,14.055,140.9,99.8867657466384,11.2701528417988,23.8793594908244,2.95538254559891,63.0,9.10544872283936,,,0.0365562728917486,31.7824234941503,1771.07007596352
COM,2004,2.83754786988332,2.1038716355305,1.91965980712278,703116746.031514,1177.2964285644,11.0448344790989,88.997458435242,3.38836173249462,4.57000017166138,63.52,55.7200012207031,65.100001335144,26.9210359370075,8.83602717918231,672560.378635016,7.36218094566545,-3.27211480443967,597230.0,320.918860827512,2.37498275753164,59.904,9.217,98.5,0.0,72.5416442772703,29.3760199175687,34.9274583557227,72.097,48.8924865722656,,0.66520249263739,0.25115952976318,12.2062936644416,9022.96635508363
COL,2004,4.82876110795085,3.91827190359832,5.33302206745236,179124177070.929,4257.16268555889,15.6815981180263,67.1993293519018,7.28303340696419,13.7200002670288,29.18,21.0300006866455,46.5599980354309,19.0926755089972,16.7707514248023,3115635873.52058,7.27050966235802,-0.661544646287196,42075953.0,37.9233465525011,1.4171664654293,74.026,5.135,22.1,81.650877933989,38.2073005858495,7.91098316231374,2.01712483100496,24.38,95.3503112792969,36.9076955307127,1.2620352687624,1.33354081392646,29.7258920854426,9756.46452550928
CHL,2004,5.83704571917758,4.72324526861041,6.67425416822923,156114028604.48,9748.00509201516,11.4302095052364,57.8444242443844,7.02476170663786,10.1599998474121,31.44,13.3599996566772,28.740000963211,30.2036105411816,39.6857495120642,6797252642.36959,-1.77319533208462,2.84739430013496,16014972.0,21.5390487564758,1.03766797310084,77.391,5.411,9.3,46.9008748633026,21.4314918524018,3.75826582540335,2.01739804070302,13.275,97.606086730957,2.2540658481005,52.8933113223763,3.43241319564612,32.7525021838824,21179.2230045527
CAN,2004,4.99586086930171,3.81109015282463,3.91402878219242,1184565482255.99,37086.4492996776,19.4174844503805,54.7183400163507,2.44437355143697,7.19000005722046,21.58,2.01999998092651,10.179999768734,32.864648684908,37.3277713060483,1452416545.21802,1.51850843012082,2.26315076447856,31940655.0,3.56258260750269,0.933020777495183,79.8926829268293,7.1,6.1,58.4463170880115,6.89313252111685,2.16781311109181,4.45581383935692,19.955,100.0,17.7567638842642,5.46924018318962,16.7942699644123,28.3911197223378,67494.9609330864
CMR,2004,2.22827020600621,5.45315369080524,7.04886282296138,21124274961.7047,1223.93422880138,10.9954329979934,70.8793476961955,0.139487830712156,,85.53,62.939998626709,78.9500007629394,21.2901687220456,20.5475737052101,67984855.6422292,,-2.21065046795335,17259322.0,36.5114383025534,2.69217920459063,52.321,13.409,130.6,95.3771289537713,19.4834042013074,17.5609527218813,12.6081529902054,52.06,47.0999984741211,46.6846802011435,5.06553789677676,0.296651275499645,27.6768854698155,5338.58435401395
KHM,2004,13.2500869136436,8.50589555707634,10.340528776847,8161371525.5189,624.603921525806,4.48365411973235,85.1312746940427,4.82373796288856,7.53000020980835,80.69,63.8699989318848,82.3400001525879,70.9055223584526,63.6058950058242,131416229.281784,,-3.42672850671081,13066475.0,74.0226319963743,1.62258601242998,62.186,7.792,70.7,5.15337423312883,29.6283707228643,29.3897576439278,20.9607976433265,80.945,25.2983837127686,0.001173473345342,0.0072995346803209,0.182145537678748,25.6454284435197,2078.02167552271
CPV,2004,6.91245798811823,4.17625930175211,10.1970726091433,1044097444.01262,2286.58344048893,,,-6.33254697357158,,25.59,20.5900001525879,41.2000007629394,69.5629969236308,32.004173065871,67638273.8033899,,-14.0730461421387,456619.0,113.304962779156,1.4768442936825,70.219,5.855,28.6,2.92525362813339,18.6104218362283,9.86346771915503,11.9106699751861,43.154,65.3429870605469,,0.0928992909305998,0.722703201384572,18.2180833159781,9274.99216994861
BDI,2004,0.900000000901912,-1.22372796023444,4.83365776809453,2158362443.18037,302.6439803845,19.2272662954525,88.096258182269,13.1461593314354,,96.04,90.620002746582,83.9500007629395,24.6233698947461,6.95274828690709,44690.7076028704,4.51452118694419,-3.53655815425186,7131688.0,277.713707165109,3.16997403759711,52.547,12.722,131.9,97.8632478632479,71.9626168224299,41.9026049689034,38.3566978193146,90.861,3.76385879516602,0.0059776577757438,0.731753556244,0.0210328895431858,16.3230191571129,3963.37078606524
BFA,2004,8.66187322841225,7.80249388870359,4.47845213670386,6400419232.9076,491.184674638144,14.2360467040752,83.963618481604,0.0906485898375564,,83.53,70.7200012207031,93.2799987792969,24.5993563004511,10.8815873012951,14348315.7765,,,13030576.0,47.6263742690059,2.92759138596756,52.602,13.863,159.5,21.445172195225,38.9985380116959,23.3814384513092,16.812865497076,79.243,10.8242387771606,0.0416741597040804,0.151539848392103,0.0813471286902083,22.6591757180332,2841.47150897579
BGR,2004,7.05634752647417,5.23715427768168,6.51042637870198,37423243595.5566,4849.54289640561,19.3619084834702,68.3553504379716,5.58155865026613,12.039999961853,9.55,10.75,12.0199999809265,52.1072538973285,40.9566372905709,3072550961.81564,3.11585317719268,-6.38860403865294,7716860.0,70.953107760206,-0.754796951273604,72.5634146341463,14.3,14.2,7.64978515907884,49.006987863185,8.45218476116045,30.4615667524825,29.767,100.0,7.99389645248731,12.4085273371493,6.12554853369942,23.1334035576547,11832.7531602342
BRA,2004,3.20213206216255,1.14082899877101,5.75996463685998,1325998860262.8,7206.26179832942,18.4675839216309,60.206577188984,7.75206075946326,10.0699996948242,45.18,17.1399993896484,32.1900005340577,13.1324909664518,16.5457615138975,18161380459.7533,43.7791527215815,1.65737319874836,184006479.0,22.0152425061078,1.20129414101631,71.531,6.057,26.5,86.0321122820058,27.3671295288186,5.66531157678892,5.71371142383353,17.479,96.7651062011719,4.57386755418818,8.93935202180293,1.78537185646421,24.3066232905777,16358.9395136809
BWA,2004,4.55664567300748,4.6258947267325,2.70582172904734,8579835300.18219,4859.62896200875,20.5323439366629,39.7862760230453,10.078788628991,,34.34,21.9599990844727,23.6899995803833,41.3840351057579,49.6137877815052,390889251.855271,5.15195655915438,3.53678323332071,1765533.0,3.1152982901911,1.77985909527579,51.15,13.588,72.7,0.0,45.5719654862104,2.25958534959102,0.398778959998588,44.512,35.2989120483398,0.0353663109506885,11.2106514139581,2.24861275807942,38.8218834164505,13075.3093046136
BIH,2004,3.89717798992193,3.8671387951343,6.32526616861466,12689997730.6252,3371.23903035423,21.9062313308463,94.1154686816083,2.16197157775764,,20.1,22.1000003814697,23.1499996185303,59.2764412254606,22.5362423993153,889597294.548592,7.94786451701257,-16.1389972167377,3764194.0,73.5194140625,0.0535450488075259,75.068,8.722,9.1,46.9751728472659,42.37109375,8.58349505778716,20.078125,56.352,100.0,7.81576837018185,16.9822050440838,4.13634358240415,20.2334920339996,
BOL,2004,4.42143312687979,2.71133983700673,4.17329558916248,19328918118.4657,2131.30712768244,16.2585361956677,67.9072457083634,7.96770950924268,4.17000007629395,25.23,35.0900001525879,58.609998703003,26.3258755715318,31.1383905185998,65430000.0,6.02233191168513,3.84682632206803,9069044.0,8.37168282100988,1.81618605446214,64.766,8.5,59.6,48.7066106566438,33.8013477337764,13.3223836388477,3.30379396289117,36.289,75.9453048706055,37.5739969111581,18.5649435013146,1.04641677459258,26.8396494762825,5079.30631696431
